"","year","First_Name","Last_Name","forum","race"
"16110",2019,"Ali","Razavi","rJxHsjRqFQ","asian"
"16112",2019,"Razvan","Pascanu","rJxHsjRqFQ","asian"
"16114",2019,"Karl","Moritz Hermann","rJxHsjRqFQ","white"
"16116",2019,"Peter","Battaglia","rJxHsjRqFQ","white"
"16118",2019,"Victor","Bapst","rJxHsjRqFQ","white"
"16120",2019,"David","Raposo","rJxHsjRqFQ","white"
"16122",2019,"Adam","Santoro","rJxHsjRqFQ","white"
"16124",2019,"Nando","de Freitas","rJxHsjRqFQ","hispanic"
"16126",2019,"Min","Liu","rkeSiiA5Fm","asian"
"16127",2019,"Fupin","Yao","rkeSiiA5Fm","asian"
"16128",2019,"Chiho","Choi","rkeSiiA5Fm","asian"
"16129",2019,"Ayan","Sinha","rkeSiiA5Fm","asian"
"16130",2019,"Karthik","Ramani","rkeSiiA5Fm","asian"
"16131",2019,"Yannick","Schroecker","SkeVsiAcYm","white"
"16132",2019,"Mel","Vecerik","SkeVsiAcYm","white"
"16133",2019,"Jon","Scholz","SkeVsiAcYm","white"
"16134",2019,"Andrea","Tacchetti","rJlEojAqFm","white"
"16136",2019,"H.","Francis Song","rJlEojAqFm","asian"
"16138",2019,"Pedro","A. M. Mediano","rJlEojAqFm","hispanic"
"16140",2019,"Vinicius","Zambaldi","rJlEojAqFm","asian"
"16142",2019,"János","Kramár","rJlEojAqFm","asian"
"16144",2019,"Neil","C. Rabinowitz","rJlEojAqFm","asian"
"16146",2019,"Thore","Graepel","rJlEojAqFm","white"
"16148",2019,"Matthew","Botvinick","rJlEojAqFm","white"
"16150",2019,"Peter","W. Battaglia","rJlEojAqFm","white"
"16152",2019,"Cheng","Zhang","SJVmjjR9FX","asian"
"16153",2019,"Frederick","A. Matsen IV","SJVmjjR9FX","asian"
"16154",2019,"Xuanqing","Liu","rk4Qso0cKm","asian"
"16156",2019,"Yao","Li","rk4Qso0cKm","asian"
"16158",2019,"Chongruo","Wu","rk4Qso0cKm","asian"
"16160",2019,"Cho-Jui","Hsieh","rk4Qso0cKm","asian"
"16162",2019,"Bhargav","Kanuparthi","ryf7ioRqFX","asian"
"16163",2019,"Devansh","Arpit","ryf7ioRqFX","asian"
"16164",2019,"Giancarlo","Kerg","ryf7ioRqFX","hispanic"
"16165",2019,"Nan","Rosemary Ke","ryf7ioRqFX","asian"
"16166",2019,"Ioannis","Mitliagkas","ryf7ioRqFX","white"
"16167",2019,"Yoshua","Bengio","ryf7ioRqFX","hispanic"
"16168",2019,"Quynh","Nguyen","HJgXsjA5tQ","asian"
"16169",2019,"Mahesh","Chandra Mukkamala","HJgXsjA5tQ","asian"
"16170",2019,"Matthias","Hein","HJgXsjA5tQ","asian"
"16171",2019,"Ayan","Chakrabarti","rJgfjjC9Ym","asian"
"16172",2019,"Benjamin","Moseley","rJgfjjC9Ym","white"
"16173",2019,"Charbel","Sakr","BklMjsRqY7","asian"
"16174",2019,"Naigang","Wang","BklMjsRqY7","asian"
"16175",2019,"Chia-Yu","Chen","BklMjsRqY7","asian"
"16176",2019,"Jungwook","Choi","BklMjsRqY7","asian"
"16177",2019,"Ankur","Agrawal","BklMjsRqY7","asian"
"16178",2019,"Naresh","Shanbhag","BklMjsRqY7","asian"
"16179",2019,"Kailash","Gopalakrishnan","BklMjsRqY7","asian"
"16180",2019,"Diana","Borsa","S1VWjiRcKX","hispanic"
"16181",2019,"Andre","Barreto","S1VWjiRcKX","hispanic"
"16182",2019,"John","Quan","S1VWjiRcKX","asian"
"16183",2019,"Daniel","J. Mankowitz","S1VWjiRcKX","white"
"16184",2019,"Hado","van Hasselt","S1VWjiRcKX","white"
"16185",2019,"Remi","Munos","S1VWjiRcKX","hispanic"
"16186",2019,"David","Silver","S1VWjiRcKX","white"
"16187",2019,"Tom","Schaul","S1VWjiRcKX","white"
"16188",2019,"Ivan","Chelombiev","SkeZisA5t7","hispanic"
"16190",2019,"Conor","Houghton","SkeZisA5t7","white"
"16192",2019,"Cian","O'Donnell","SkeZisA5t7","asian"
"16194",2019,"Noam","Mor","HJGkisCcKm","asian"
"16195",2019,"Lior","Wolf","HJGkisCcKm","white"
"16196",2019,"Adam","Polyak","HJGkisCcKm","white"
"16197",2019,"Yaniv","Taigman","HJGkisCcKm","asian"
"16198",2019,"Bastian","Rieck","ByxkijC5FQ","white"
"16199",2019,"Matteo","Togninalli","ByxkijC5FQ","white"
"16200",2019,"Christian","Bock","ByxkijC5FQ","white"
"16201",2019,"Michael","Moor","ByxkijC5FQ","white"
"16202",2019,"Max","Horn","ByxkijC5FQ","white"
"16203",2019,"Thomas","Gumbsch","ByxkijC5FQ","white"
"16204",2019,"Karsten","Borgwardt","ByxkijC5FQ","white"
"16205",2019,"Tianxing","He","HyNA5iRcFQ","asian"
"16207",2019,"James","Glass","HyNA5iRcFQ","white"
"16209",2019,"Jacob","Andreas","HJz05o0qK7","asian"
"16210",2019,"David","Saxton","H1gR5iR5FX","white"
"16211",2019,"Edward","Grefenstette","H1gR5iR5FX","white"
"16212",2019,"Felix","Hill","H1gR5iR5FX","black"
"16213",2019,"Pushmeet","Kohli","H1gR5iR5FX","asian"
"16214",2019,"Voot","Tangkaratt","BJl65sA9tm","asian"
"16215",2019,"Masashi","Sugiyama","BJl65sA9tm","asian"
"16216",2019,"Yikang","Shen","B1l6qiR5F7","asian"
"16217",2019,"Shawn","Tan","B1l6qiR5F7","asian"
"16218",2019,"Alessandro","Sordoni","B1l6qiR5F7","white"
"16219",2019,"Aaron","Courville","B1l6qiR5F7","black"
"16220",2019,"Shengyang","Sun","rkxacs0qY7","asian"
"16221",2019,"Guodong","Zhang","rkxacs0qY7","asian"
"16222",2019,"Jiaxin","Shi","rkxacs0qY7","asian"
"16223",2019,"Roger","Grosse","rkxacs0qY7","white"
"16224",2019,"Robert","Geirhos","Bygh9j09KX","white"
"16225",2019,"Patricia","Rubisch","Bygh9j09KX","white"
"16226",2019,"Claudio","Michaelis","Bygh9j09KX","hispanic"
"16227",2019,"Matthias","Bethge","Bygh9j09KX","black"
"16228",2019,"Felix","A. Wichmann","Bygh9j09KX","hispanic"
"16229",2019,"Wieland","Brendel","Bygh9j09KX","white"
"16230",2019,"Wei","Wang","HygjqjR9Km","asian"
"16232",2019,"Yuan","Sun","HygjqjR9Km","asian"
"16234",2019,"Saman","Halgamuge","HygjqjR9Km","asian"
"16236",2019,"Andrew","Brock","B1xsqj09Fm","white"
"16237",2019,"Jeff","Donahue","B1xsqj09Fm","white"
"16238",2019,"Karen","Simonyan","B1xsqj09Fm","asian"
"16239",2019,"Gary","Becigneul","r1eiqi09K7","white"
"16242",2019,"Octavian-Eugen","Ganea","r1eiqi09K7","black"
"16245",2019,"Yihan","Gao","B1e9csRcFm","asian"
"16246",2019,"Chao","Zhang","B1e9csRcFm","asian"
"16247",2019,"Jian","Peng","B1e9csRcFm","asian"
"16248",2019,"Aditya","Parameswaran","B1e9csRcFm","asian"
"16253",2019,"Yao-Hung","Hubert Tsai","rygqqsA9KX","asian"
"16255",2019,"Paul","Pu Liang","rygqqsA9KX","asian"
"16257",2019,"Amir","Zadeh","rygqqsA9KX","asian"
"16259",2019,"Louis-Philippe","Morency","rygqqsA9KX","black"
"16261",2019,"Ruslan","Salakhutdinov","rygqqsA9KX","asian"
"16263",2019,"James","Lucas","Syxt5oC5YQ","white"
"16264",2019,"Shengyang","Sun","Syxt5oC5YQ","asian"
"16265",2019,"Richard","Zemel","Syxt5oC5YQ","white"
"16266",2019,"Roger"," Grosse","Syxt5oC5YQ","white"
"16267",2019,"Daewoo","Kim","SJxu5iR9KQ","asian"
"16269",2019,"Sangwoo","Moon","SJxu5iR9KQ","asian"
"16271",2019,"David","Hostallero","SJxu5iR9KQ","hispanic"
"16273",2019,"Wan","Ju Kang","SJxu5iR9KQ","asian"
"16275",2019,"Taeyoung","Lee","SJxu5iR9KQ","asian"
"16277",2019,"Kyunghwan","Son","SJxu5iR9KQ","asian"
"16279",2019,"Yung","Yi","SJxu5iR9KQ","asian"
"16281",2019,"Huan","Zhang","H1xD9sR5Fm","asian"
"16283",2019,"Hai","Zhao","H1xD9sR5Fm","asian"
"16285",2019,"Yue","Jiao","r1xwqjRcY7","asian"
"16286",2019,"Jonathon","Hare","r1xwqjRcY7","white"
"16287",2019,"Adam","Prügel-Bennett","r1xwqjRcY7","white"
"16288",2019,"Wenpeng","Hu","ryGvcoA5YX","asian"
"16289",2019,"Zhou","Lin","ryGvcoA5YX","asian"
"16290",2019,"Bing","Liu","ryGvcoA5YX","asian"
"16291",2019,"Chongyang","Tao","ryGvcoA5YX","asian"
"16292",2019,"Zhengwei","Tao","ryGvcoA5YX","asian"
"16293",2019,"Jinwen","Ma","ryGvcoA5YX","asian"
"16294",2019,"Dongyan","Zhao","ryGvcoA5YX","asian"
"16295",2019,"Rui","Yan","ryGvcoA5YX","asian"
"16296",2019,"Masahiro","Kato","rJzLciCqKm","asian"
"16297",2019,"Takeshi","Teshima","rJzLciCqKm","asian"
"16298",2019,"Junya","Honda","rJzLciCqKm","asian"
"16303",2019,"Jianan","Li","HJxB5sRcFQ","asian"
"16305",2019,"Jimei","Yang","HJxB5sRcFQ","asian"
"16307",2019,"Aaron","Hertzmann","HJxB5sRcFQ","white"
"16309",2019,"Jianming","Zhang","HJxB5sRcFQ","asian"
"16311",2019,"Tingfa","Xu","HJxB5sRcFQ","asian"
"16313",2019,"Dmitry","Kangin","B1MB5oRqtQ","asian"
"16314",2019,"Nicolas","Pugeault","B1MB5oRqtQ","white"
"16315",2019,"Giorgio","Patrini","BygNqoR9tm","hispanic"
"16317",2019,"Marcello","Carioni","BygNqoR9tm","hispanic"
"16319",2019,"Patrick","Forré","BygNqoR9tm","asian"
"16321",2019,"Samarth","Bhargav","BygNqoR9tm","asian"
"16323",2019,"Max","Welling","BygNqoR9tm","white"
"16325",2019,"Rianne","van den Berg","BygNqoR9tm","white"
"16327",2019,"Tim","Genewein","BygNqoR9tm","white"
"16329",2019,"Frank","Nielsen","BygNqoR9tm","white"
"16331",2019,"Pierre","Stock","r1gEqiC9FX","black"
"16333",2019,"Benjamin","Graham","r1gEqiC9FX","black"
"16335",2019,"Rémi","Gribonval","r1gEqiC9FX","hispanic"
"16337",2019,"Hervé","Jégou","r1gEqiC9FX","asian"
"16339",2019,"Luis","A. Lastras-Montaño","rkemqsC9Fm","hispanic"
"16340",2019,"Ananya","Kumar","S1gQ5sRcFm","asian"
"16341",2019,"S.","M. Ali Eslami","S1gQ5sRcFm","hispanic"
"16342",2019,"Danilo","Rezende","S1gQ5sRcFm","asian"
"16343",2019,"Marta","Garnelo","S1gQ5sRcFm","hispanic"
"16344",2019,"Fabio","Viola","S1gQ5sRcFm","hispanic"
"16345",2019,"Edward","Lockhart","S1gQ5sRcFm","white"
"16346",2019,"Murray","Shanahan","S1gQ5sRcFm","white"
"16347",2019,"Christian","Hansen","B1xf9jAqFQ","white"
"16349",2019,"Casper","Hansen","B1xf9jAqFQ","white"
"16351",2019,"Stephen","Alstrup","B1xf9jAqFQ","white"
"16353",2019,"Jakob","Grue Simonsen","B1xf9jAqFQ","asian"
"16355",2019,"Christina","Lioma","B1xf9jAqFQ","asian"
"16357",2019,"Petar","Veličković","rklz9iAcKQ","asian"
"16358",2019,"William","Fedus","rklz9iAcKQ","hispanic"
"16359",2019,"William","L. Hamilton","rklz9iAcKQ","white"
"16360",2019,"Pietro","Liò","rklz9iAcKQ","asian"
"16361",2019,"Yoshua","Bengio","rklz9iAcKQ","hispanic"
"16362",2019,"R","Devon Hjelm","rklz9iAcKQ","white"
"16363",2019,"Namhoon","Lee","B1VZqjAcYX","asian"
"16364",2019,"Thalaiyasingam","Ajanthan","B1VZqjAcYX","asian"
"16365",2019,"Philip","Torr","B1VZqjAcYX","white"
"16366",2019,"Yonatan","Geifman","SJfb5jCqKm","asian"
"16369",2019,"Guy","Uziel","SJfb5jCqKm","black"
"16372",2019,"Ran","El-Yaniv","SJfb5jCqKm","asian"
"16375",2019,"Yu","Bai","rJfW5oA5KQ","asian"
"16377",2019,"Tengyu","Ma","rJfW5oA5KQ","asian"
"16379",2019,"Andrej","Risteski","rJfW5oA5KQ","white"
"16381",2019,"Nan","Lu","B1xWcj0qYm","asian"
"16383",2019,"Gang","Niu","B1xWcj0qYm","asian"
"16385",2019,"Aditya","Krishna Menon","B1xWcj0qYm","asian"
"16387",2019,"Masashi","Sugiyama","B1xWcj0qYm","asian"
"16392",2019,"AJ","Piergiovanni","S14g5s09tm","asian"
"16393",2019,"Michael","S. Ryoo","S14g5s09tm","asian"
"16394",2019,"AJ","Piergiovanni","Hyfg5o0qtm","asian"
"16395",2019,"Michael","S. Ryoo","Hyfg5o0qtm","asian"
"16396",2019,"Raza","Habib","r1NJqsRctX","asian"
"16399",2019,"David","Barber","r1NJqsRctX","white"
"16402",2019,"James","Jordon","S1zk9iRqF7","black"
"16404",2019,"Jinsung","Yoon","S1zk9iRqF7","asian"
"16406",2019,"Mihaela","van der Schaar","S1zk9iRqF7","asian"
"16408",2019,"Marton","Havasi","r1f0YiCctm","asian"
"16410",2019,"Robert","Peharz","r1f0YiCctm","white"
"16412",2019,"José","Miguel Hernández-Lobato","r1f0YiCctm","hispanic"
"16414",2019,"Yulai","Cong","ryf6Fs09YX","asian"
"16416",2019,"Miaoyun","Zhao","ryf6Fs09YX","asian"
"16418",2019,"Ke","Bai","ryf6Fs09YX","asian"
"16420",2019,"Lawrence","Carin","ryf6Fs09YX","white"
"16422",2019,"Dan","Hendrycks","HJz6tiCqYm","white"
"16423",2019,"Thomas","Dietterich","HJz6tiCqYm","white"
"16424",2019,"Vinicius","Zambaldi","HkxaFoC9KQ","asian"
"16426",2019,"David","Raposo","HkxaFoC9KQ","white"
"16428",2019,"Adam","Santoro","HkxaFoC9KQ","white"
"16430",2019,"Victor","Bapst","HkxaFoC9KQ","white"
"16432",2019,"Yujia","Li","HkxaFoC9KQ","asian"
"16434",2019,"Igor","Babuschkin","HkxaFoC9KQ","white"
"16436",2019,"Karl","Tuyls","HkxaFoC9KQ","black"
"16438",2019,"David","Reichert","HkxaFoC9KQ","white"
"16440",2019,"Timothy","Lillicrap","HkxaFoC9KQ","white"
"16442",2019,"Edward","Lockhart","HkxaFoC9KQ","white"
"16444",2019,"Murray","Shanahan","HkxaFoC9KQ","white"
"16446",2019,"Victoria","Langston","HkxaFoC9KQ","white"
"16448",2019,"Razvan","Pascanu","HkxaFoC9KQ","asian"
"16450",2019,"Matthew","Botvinick","HkxaFoC9KQ","white"
"16452",2019,"Oriol","Vinyals","HkxaFoC9KQ","black"
"16454",2019,"Peter","Battaglia","HkxaFoC9KQ","white"
"16456",2019,"Jianbo","Chen","S1E3Ko09F7","asian"
"16458",2019,"Le","Song","S1E3Ko09F7","asian"
"16460",2019,"Martin","J. Wainwright","S1E3Ko09F7","white"
"16462",2019,"Michael","I. Jordan","S1E3Ko09F7","asian"
"16464",2019,"Miaofeng","Liu","HyMnYiR9Y7","asian"
"16465",2019,"Yan","Song","HyMnYiR9Y7","asian"
"16466",2019,"Hongbin","Zou","HyMnYiR9Y7","asian"
"16467",2019,"Tong","Zhang","HyMnYiR9Y7","asian"
"16473",2019,"Aliaksandr","Siarohin","S1x2Fj0qKQ","asian"
"16476",2019,"Enver","Sangineto","S1x2Fj0qKQ","asian"
"16479",2019,"Nicu","Sebe","S1x2Fj0qKQ","asian"
"16482",2019,"Jan","Svoboda","Sk4jFoA9K7","asian"
"16483",2019,"Jonathan","Masci","Sk4jFoA9K7","white"
"16484",2019,"Federico","Monti","Sk4jFoA9K7","hispanic"
"16485",2019,"Michael","Bronstein","Sk4jFoA9K7","white"
"16486",2019,"Leonidas","Guibas","Sk4jFoA9K7","asian"
"16487",2019,"Christos","Louizos","HkxjYoCqKX","hispanic"
"16490",2019,"Matthias","Reisser","HkxjYoCqKX","white"
"16493",2019,"Tijmen","Blankevoort","HkxjYoCqKX","white"
"16496",2019,"Efstratios","Gavves","HkxjYoCqKX","hispanic"
"16499",2019,"Max","Welling","HkxjYoCqKX","white"
"16502",2019,"Fabian","Fuchs","BylctiCctX","black"
"16503",2019,"Oliver","Groth","BylctiCctX","black"
"16504",2019,"Adam","Kosiorek","BylctiCctX","white"
"16505",2019,"Alex","Bewley","BylctiCctX","black"
"16506",2019,"Markus","Wulfmeier","BylctiCctX","black"
"16507",2019,"Andrea","Vedaldi","BylctiCctX","hispanic"
"16508",2019,"Ingmar","Posner","BylctiCctX","asian"
"16509",2019,"Carson","Eisenach","HkgqFiAcFm","white"
"16511",2019,"Haichuan","Yang","HkgqFiAcFm","asian"
"16513",2019,"Ji","Liu","HkgqFiAcFm","asian"
"16515",2019,"Han","Liu","HkgqFiAcFm","asian"
"16517",2019,"Colin","Wei","HJGtFoC5Fm","asian"
"16518",2019,"Jason","Lee","HJGtFoC5Fm","asian"
"16519",2019,"Qiang","Liu","HJGtFoC5Fm","asian"
"16520",2019,"Tengyu","Ma","HJGtFoC5Fm","asian"
"16521",2019,"Uri","Alon","H1gKYo09tX","asian"
"16522",2019,"Shaked","Brody","H1gKYo09tX","black"
"16523",2019,"Omer","Levy","H1gKYo09tX","black"
"16524",2019,"Eran","Yahav","H1gKYo09tX","asian"
"16525",2019,"Rima","Alaifari","Hk4dFjR5K7","asian"
"16527",2019,"Giovanni","S. Alberti","Hk4dFjR5K7","hispanic"
"16529",2019,"Tandri","Gauksson","Hk4dFjR5K7","black"
"16531",2019,"Daniel","McDuff","BJf_YjCqYX","white"
"16532",2019,"Roger","Cheng","BJf_YjCqYX","asian"
"16533",2019,"Ashish","Kapoor","BJf_YjCqYX","asian"
"16534",2019,"Chulhee","Yun","rke_YiRct7","asian"
"16536",2019,"Suvrit","Sra","rke_YiRct7","asian"
"16538",2019,"Ali","Jadbabaie","rke_YiRct7","asian"
"16540",2019,"Daniel","McDuff","SyNvti09KQ","white"
"16541",2019,"Ashish","Kapoor","SyNvti09KQ","asian"
"16542",2019,"Yi","Chen","SJfPFjA9Fm","asian"
"16543",2019,"Jinglin","Chen","SJfPFjA9Fm","asian"
"16544",2019,"Jing","Dong","SJfPFjA9Fm","asian"
"16545",2019,"Jian","Peng","SJfPFjA9Fm","asian"
"16546",2019,"Zhaoran","Wang","SJfPFjA9Fm","asian"
"16547",2019,"Hanie","Sedghi","rJevYoA9Fm","asian"
"16548",2019,"Vineet","Gupta","rJevYoA9Fm","asian"
"16549",2019,"Philip","M. Long","rJevYoA9Fm","asian"
"16550",2019,"Hoang","Thanh-Tung","ByxPYjC5KQ","asian"
"16552",2019,"Truyen","Tran","ByxPYjC5KQ","asian"
"16554",2019,"Svetha","Venkatesh","ByxPYjC5KQ","asian"
"16556",2019,"Daniel","Huang","r1xwKoR9Y7","asian"
"16558",2019,"Prafulla","Dhariwal","r1xwKoR9Y7","asian"
"16560",2019,"Dawn","Song","r1xwKoR9Y7","asian"
"16562",2019,"Ilya","Sutskever","r1xwKoR9Y7","white"
"16564",2019,"Felix","Hill","SylLYsCcFm","black"
"16566",2019,"Adam","Santoro","SylLYsCcFm","white"
"16568",2019,"David","Barrett","SylLYsCcFm","white"
"16570",2019,"Ari","Morcos","SylLYsCcFm","hispanic"
"16572",2019,"Timothy","Lillicrap","SylLYsCcFm","white"
"16574",2019,"Wouter","Kool","ByxBFsRqYm","asian"
"16576",2019,"Herke","van Hoof","ByxBFsRqYm","white"
"16578",2019,"Max","Welling","ByxBFsRqYm","white"
"16580",2019,"Jonathan","Gordon","HkxStoC5F7","black"
"16581",2019,"John","Bronskill","HkxStoC5F7","white"
"16582",2019,"Matthias","Bauer","HkxStoC5F7","white"
"16583",2019,"Sebastian","Nowozin","HkxStoC5F7","white"
"16584",2019,"Richard","Turner","HkxStoC5F7","white"
"16585",2019,"Shaojie","Bai","HyeVtoRqtQ","asian"
"16587",2019,"J.","Zico Kolter","HyeVtoRqtQ","white"
"16589",2019,"Vladlen","Koltun","HyeVtoRqtQ","white"
"16591",2019,"Marc","Brockschmidt","Bke4KsA5FX","white"
"16594",2019,"Miltiadis","Allamanis","Bke4KsA5FX","hispanic"
"16597",2019,"Alexander","L. Gaunt","Bke4KsA5FX","hispanic"
"16600",2019,"Oleksandr","Polozov","Bke4KsA5FX","white"
"16603",2019,"Whiyoung","Jung","B1eEKi0qYQ","asian"
"16604",2019,"Giseung","Park","B1eEKi0qYQ","asian"
"16605",2019,"Youngchul","Sung","B1eEKi0qYQ","asian"
"16606",2019,"Arash","Ardakani","HkNGYjR9FX","asian"
"16607",2019,"Zhengyun","Ji","HkNGYjR9FX","asian"
"16608",2019,"Sean","C. Smithson","HkNGYjR9FX","white"
"16609",2019,"Brett","H. Meyer","HkNGYjR9FX","white"
"16610",2019,"Warren","J. Gross","HkNGYjR9FX","white"
"16611",2019,"Vivek","Gupta","HyNbtiR9YX","asian"
"16612",2019,"Ankit","Kumar Saw","HyNbtiR9YX","asian"
"16613",2019,"Partha","Pratim Talukdar","HyNbtiR9YX","asian"
"16614",2019,"Praneeth","Netrapalli","HyNbtiR9YX","asian"
"16615",2019,"Xiaoshuai","Zhang","SJfZKiC5FX","asian"
"16616",2019,"Yiping","Lu","SJfZKiC5FX","asian"
"16617",2019,"Jiaying","Liu","SJfZKiC5FX","asian"
"16618",2019,"Bin","Dong","SJfZKiC5FX","asian"
"16619",2019,"Mehdi","Jafarnia-Jahromi","HkElFj0qYQ","asian"
"16620",2019,"Tasmin","Chowdhury","HkElFj0qYQ","asian"
"16621",2019,"Hsin-Tai","Wu","HkElFj0qYQ","asian"
"16622",2019,"Sayandev","Mukherjee","HkElFj0qYQ","asian"
"16623",2019,"Chao","Du","Hkg1YiAcK7","asian"
"16624",2019,"Kun","Xu","Hkg1YiAcK7","asian"
"16625",2019,"Chongxuan","Li","Hkg1YiAcK7","asian"
"16626",2019,"Jun","Zhu","Hkg1YiAcK7","asian"
"16627",2019,"Bo","Zhang","Hkg1YiAcK7","asian"
"16632",2019,"Daniel","Selsam","HJMC_iA5tm","asian"
"16635",2019,"Matthew","Lamm","HJMC_iA5tm","white"
"16638",2019,"Benedikt","B\""{u}nz","HJMC_iA5tm","white"
"16641",2019,"Percy","Liang","HJMC_iA5tm","asian"
"16644",2019,"Leonardo","de Moura","HJMC_iA5tm","hispanic"
"16647",2019,"David","L. Dill","HJMC_iA5tm","white"
"16650",2019,"Rachel","A. Lerch","ByxAOoR5K7","white"
"16652",2019,"Chris","R. Sims","ByxAOoR5K7","white"
"16654",2019,"Eirikur","Agustsson","BklCusRct7","asian"
"16655",2019,"Alexander","Sage","BklCusRct7","white"
"16656",2019,"Radu","Timofte","BklCusRct7","asian"
"16657",2019,"Luc","Van Gool","BklCusRct7","asian"
"16658",2019,"Ting-Jui","Chang","BklpOo09tQ","asian"
"16659",2019,"Yukun","He","BklpOo09tQ","asian"
"16660",2019,"Peng","Li","BklpOo09tQ","asian"
"16661",2019,"Arslan","Chaudhry","Hkf2_sC5FX","asian"
"16663",2019,"Marc’Aurelio","Ranzato","Hkf2_sC5FX","asian"
"16665",2019,"Marcus","Rohrbach","Hkf2_sC5FX","white"
"16667",2019,"Mohamed","Elhoseiny","Hkf2_sC5FX","asian"
"16669",2019,"Rodrigo","Nogueira","rkMhusC5Y7","hispanic"
"16670",2019,"Jannis","Bulian","rkMhusC5Y7","white"
"16671",2019,"Massimiliano","Ciaramita","rkMhusC5Y7","asian"
"16672",2019,"Harm","de Vries","HyxhusA9Fm","white"
"16673",2019,"Kurt","Shuster","HyxhusA9Fm","white"
"16674",2019,"Dhruv","Batra","HyxhusA9Fm","asian"
"16675",2019,"Devi","Parikh","HyxhusA9Fm","asian"
"16676",2019,"Jason","Weston","HyxhusA9Fm","white"
"16677",2019,"Douwe","Kiela","HyxhusA9Fm","white"
"16678",2019,"Steven","Squires","BJGjOi09t7","hispanic"
"16679",2019,"Adam","Prugel-Bennett","BJGjOi09t7","white"
"16680",2019,"Mahesan","Niranjan","BJGjOi09t7","asian"
"16681",2019,"Wenbo","Gong","HkeoOo09YX","asian"
"16683",2019,"Yingzhen","Li","HkeoOo09YX","asian"
"16685",2019,"José","Miguel Hernández-Lobato","HkeoOo09YX","hispanic"
"16687",2019,"Yotam","Hechtlinger","SJequsCqKQ","asian"
"16688",2019,"Barnabas","Poczos","SJequsCqKQ","hispanic"
"16689",2019,"Larry","Wasserman","SJequsCqKQ","white"
"16690",2019,"Daehyun","Ahn","HkfYOoCcYX","asian"
"16691",2019,"Dongsoo","Lee","HkfYOoCcYX","asian"
"16692",2019,"Taesu","Kim","HkfYOoCcYX","asian"
"16693",2019,"Jae-Joon","Kim","HkfYOoCcYX","asian"
"16694",2019,"Bingbing","Xu","H1ewdiR5tQ","asian"
"16696",2019,"Huawei","Shen","H1ewdiR5tQ","asian"
"16698",2019,"Qi","Cao","H1ewdiR5tQ","asian"
"16700",2019,"Yunqi","Qiu","H1ewdiR5tQ","asian"
"16702",2019,"Xueqi","Cheng","H1ewdiR5tQ","asian"
"16704",2019,"Jacek","Tabor","rkgwuiA9F7","hispanic"
"16705",2019,"Szymon","Knop","rkgwuiA9F7","white"
"16706",2019,"Przemysław","Spurek","rkgwuiA9F7","asian"
"16707",2019,"Igor","Podolak","rkgwuiA9F7","white"
"16708",2019,"Marcin","Mazur","rkgwuiA9F7","white"
"16709",2019,"Stanisław","Jastrzębski","rkgwuiA9F7","asian"
"16710",2019,"Vincent","Tjeng","HyGIdiRqtm","asian"
"16712",2019,"Kai","Y. Xiao","HyGIdiRqtm","asian"
"16714",2019,"Russ","Tedrake","HyGIdiRqtm","white"
"16716",2019,"Lukas","Schott","S1EHOsC9tX","white"
"16718",2019,"Jonas","Rauber","S1EHOsC9tX","white"
"16720",2019,"Matthias","Bethge","S1EHOsC9tX","black"
"16722",2019,"Wieland","Brendel","S1EHOsC9tX","white"
"16724",2019,"Jorge","Pérez","HyGBdo0qFm","hispanic"
"16726",2019,"Javier","Marinković","HyGBdo0qFm","hispanic"
"16728",2019,"Pablo","Barceló","HyGBdo0qFm","hispanic"
"16730",2019,"Tiago","Ramalho","ByeSdsC9Km","hispanic"
"16732",2019,"Marta","Garnelo","ByeSdsC9Km","hispanic"
"16734",2019,"Akhilesh","Gotmare","r14EOsCqKX","asian"
"16735",2019,"Nitish","Shirish Keskar","r14EOsCqKX","asian"
"16736",2019,"Caiming","Xiong","r14EOsCqKX","asian"
"16737",2019,"Richard","Socher","r14EOsCqKX","white"
"16738",2019,"Ido","Hakimi","SkGQujR5FX","asian"
"16739",2019,"Saar","Barkai","SkGQujR5FX","asian"
"16740",2019,"Moshe","Gabel","SkGQujR5FX","white"
"16741",2019,"Assaf","Schuster","SkGQujR5FX","asian"
"16742",2019,"Victor","Zhong","Syl7OsRqY7","asian"
"16744",2019,"Caiming","Xiong","Syl7OsRqY7","asian"
"16746",2019,"Nitish","Shirish Keskar","Syl7OsRqY7","asian"
"16748",2019,"Richard","Socher","Syl7OsRqY7","white"
"16750",2019,"Ofir","Nachum","H1emus0qF7","asian"
"16751",2019,"Shixiang","Gu","H1emus0qF7","asian"
"16752",2019,"Honglak","Lee","H1emus0qF7","asian"
"16753",2019,"Sergey","Levine","H1emus0qF7","white"
"16754",2019,"Xinyun","Chen","H1gfOiAqYm","asian"
"16757",2019,"Chang","Liu","H1gfOiAqYm","asian"
"16760",2019,"Dawn","Song","H1gfOiAqYm","asian"
"16763",2019,"Yujun","Li","SyxZOsA9tX","asian"
"16764",2019,"Chengzhuo","Ni","SyxZOsA9tX","asian"
"16765",2019,"Guangzeng","Xie","SyxZOsA9tX","asian"
"16766",2019,"Wenhao","Yang","SyxZOsA9tX","asian"
"16767",2019,"Shuchang","Zhou","SyxZOsA9tX","asian"
